KmlID,LONGITUDE,LATITUDE,MYID,SBBMNUM
7428,104.753292,31.4246989,,0
7429,104.7533434,31.424468,,0
7430,104.7532791,31.4242849,,0
7431,104.7531879,31.4241933,,0
7432,104.7529918,31.4241816,,0
7433,104.752729,31.4242823,,0
7434,104.7521336,31.4245295,,0
7435,104.7519834,31.424557,,0
7436,104.750948,31.424644,,0
7437,104.7507335,31.4246486,,0
7438,104.7629583,31.4232592,,0
7439,104.7626216,31.423187,,0
7440,104.7625583,31.4229778,,0
7441,104.7621747,31.4230419,,0
7442,104.7633234,31.4294155,,0
7443,104.7629675,31.4291625,,0
7444,104.7628901,31.4289869,,0
7445,104.7626473,31.428437,,0
7446,104.7626987,31.4283662,,0
7447,104.7624877,31.4276393,,0
7448,104.7623862,31.4272898,,0
7449,104.7623111,31.4268545,,0
7450,104.7592241,31.4482929,,0
7451,104.760022,31.4531865,,0
7452,104.7575411,31.4534931,567,3
7453,104.7550842,31.4539233,,0
7454,104.7526496,31.4543676,,0
7455,104.5602591,31.5376748,,0
7456,104.5636608,31.5393533,,0
7457,104.7479535,31.4588631,182,0
7458,104.7485061,31.4588585,665,2
7459,104.7497668,31.4594534,708,1
7460,104.7590149,31.4549689,,0
7461,104.7589784,31.4557498,,0
7462,104.7637422,31.4559809,,0
7463,104.7644143,31.4556128,,0
7464,104.764606,31.4555078,,0
7465,104.5510542,31.3239656,,0
7466,104.7574804,31.4601332,,0
7467,104.7575431,31.4603695,,0
7468,104.757716,31.4607094,,0
7469,104.6959463,31.4573515,,0
7470,104.6959606,31.4572963,314,0
7471,104.6972832,31.4537206,642,3
7472,104.6978028,31.4518741,,0
7473,104.698418,31.4510594,,0
7474,104.6990368,31.4485372,,0
7475,104.6983836,31.4467922,,0
7476,104.6986757,31.4463229,,0
7477,104.6997759,31.4462056,,0
7478,104.7427003,31.5106633,,0
7479,104.7470294,31.5104438,,0
7480,104.7471474,31.5101602,,0
7481,104.7471849,31.509776,,0
7482,104.7471796,31.5087836,,0
7483,104.7479516,31.466363,177,0
7484,104.7488462,31.4663553,,0
7485,104.7488368,31.4661958,,0
7486,104.7497058,31.4659488,,0
7487,104.7505506,31.4657982,,0
7488,104.7511489,31.4658847,,0
7489,104.751739,31.4661501,,0
7490,104.5531602,31.3190044,,0
7491,104.7552859,31.4904607,,0
7492,104.7575724,31.4905689,,0
7493,104.7581147,31.4912052,,0
7494,104.7593389,31.4912499,,0
7495,104.7599685,31.4911058,,0
7496,104.7607381,31.4906733,,0
7497,104.7595333,31.4966196,,0
7498,104.7603303,31.4976349,,0
7499,104.7615115,31.4979133,,0
7500,104.7626638,31.4984373,,0
7501,104.7576072,31.4519112,,0
7502,104.7524403,31.4520004,,0
7503,104.7523422,31.4520065,184,4
7504,104.7476889,31.4521959,,0
7505,104.760023,31.4993789,,0
7506,104.7600301,31.499813,,0
7507,104.7641998,31.5108622,,0
7508,104.7699165,31.5479769,,0
7509,104.7695249,31.5477529,,0
7510,104.7692621,31.5476386,,0
7511,104.7689509,31.5475792,,0
7512,104.768334,31.5474786,,0
7513,104.7679853,31.5474055,,0
7514,104.7678888,31.5473781,,0
7515,104.7675025,31.5472866,,0
7516,104.7671646,31.5472135,,0
7517,104.7668427,31.5472181,,0
7518,104.7663598,31.5471998,,0
7519,104.7658932,31.5471358,,0
7520,104.7655391,31.5472272,,0
7521,104.7650081,31.5472821,,0
7522,104.7645788,31.5472912,,0
7523,104.7642356,31.5472683,,0
7524,104.7638305,31.5472706,,0
7525,104.7622561,31.5471678,,0
7526,104.7617304,31.5471083,,0
7527,104.761092,31.5470306,,0
7528,104.7607969,31.5470398,,0
7529,104.7605609,31.5471129,,0
7530,104.760325,31.5471769,,0
7531,104.7596651,31.5471403,,0
7532,104.7593701,31.5471312,,0
7533,104.7589731,31.547026,,0
7534,104.7584635,31.5469118,,0
7535,104.7582275,31.5468889,,0
7536,104.7579001,31.5468432,,0
7537,104.7575837,31.5469255,,0
7538,104.7571868,31.5470855,,0
7539,104.7567092,31.5473049,,0
7540,104.758302,31.5783113,,0
7541,104.7587533,31.5782931,,0
7542,104.7590966,31.5780646,,0
7543,104.759161,31.5779549,,0
7544,104.7592039,31.5778361,,0
7545,104.7595043,31.5777355,,0
7546,104.7598047,31.5776259,,0
7547,104.7601802,31.5774339,,0
7548,104.7603304,31.5772511,,0
7549,104.760427,31.5770592,,0
7550,104.7605665,31.5768855,,0
7551,104.7607703,31.576785,,0
7552,104.7609634,31.5768398,,0
7553,104.7612531,31.5770043,,0
7554,104.7615321,31.5770866,,0
7555,104.7617788,31.5770683,,0
7556,104.7730628,31.5477278,,0
